blueWins,blueFirstBlood,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,redKills,redTotalExperience,redAssists,blueCSPerMin,redCSPerMin,blueGoldPerMin,redGoldPerMin,blueAvgPickrate,redAvgPickrate,bluePredWinrate,redPredWinrate
0,0.0,15730.0,-3175.0,-2493.0,-72.0,1.0,1.0,4.0,18223.0,6.0,25.2,32.4,1364.6,1682.1,0.20768301522106788,0.0843923653056294,0.5229254047355256,0.4777626152952497
0,0.0,18184.0,-1029.0,-1391.0,-22.0,2.0,4.0,3.0,19575.0,6.0,33.4,35.6,1575.5,1678.4,0.13194008214544578,0.1367238463396956,0.4929816673675373,0.5092380077683034
1,1.0,18464.0,606.0,-761.0,12.0,4.0,6.0,2.0,19225.0,5.0,31.1,29.9,1635.5,1574.9,0.09287267455907224,0.13326890553273738,0.474834535806377,0.4931643422423345
1,1.0,19968.0,-55.0,638.0,-22.0,2.0,3.0,0.0,19330.0,0.0,34.8,37.0,1598.1,1603.6,0.15165498912780867,0.13266489490215028,0.5077192994511486,0.4944528815453237
1,0.0,18267.0,2745.0,1243.0,38.0,9.0,12.0,5.0,17024.0,6.0,29.3,25.5,1839.9,1565.4,0.13500845614882825,0.17480067649190628,0.49994176356221603,0.40216746253075175
1,1.0,18563.0,2675.0,2048.0,11.0,8.0,14.0,2.0,16515.0,2.0,30.7,29.6,1772.4,1504.9,0.1257308528630104,0.10115970041072724,0.5195347669421309,0.4884367274814137
1,1.0,18011.0,192.0,-153.0,4.0,2.0,5.0,1.0,18164.0,2.0,33.0,32.6,1548.9,1529.7,0.15134090359990335,0.16675525489248613,0.5122081216312276,0.5189375154200225
0,0.0,18495.0,-417.0,-22.0,-14.0,1.0,1.0,1.0,18517.0,2.0,33.7,35.1,1534.0,1575.7,0.10925344286059437,0.12174438270113555,0.4522116048007929,0.5244091485327375
1,0.0,17180.0,-584.0,-785.0,-62.0,3.0,7.0,1.0,17965.0,2.0,27.1,33.3,1485.7,1544.1,0.1595312877506644,0.13684464846581298,0.5202090091645195,0.5041938099032993
1,1.0,18239.0,-19.0,255.0,-8.0,0.0,0.0,0.0,17984.0,0.0,32.8,33.6,1464.7,1466.6,0.12428122734960136,0.10942256583715873,0.5166821058372979,0.4898054153880126
1,1.0,18256.0,626.0,400.0,33.0,2.0,2.0,2.0,17856.0,2.0,33.9,30.6,1578.2,1515.6,0.09400821454457596,0.09072239671418217,0.5058800848432177,0.48613680803955
1,1.0,17355.0,210.0,95.0,25.0,4.0,2.0,3.0,17260.0,2.0,29.8,27.3,1570.2,1549.2,0.19342836433921234,0.17798985262140615,0.508088150353839,0.5065252333758168
0,0.0,17732.0,-2400.0,-1177.0,-52.0,2.0,2.0,5.0,18909.0,6.0,27.1,32.3,1474.9,1714.9,0.13633727953611982,0.10248852379801884,0.4899249761443493,0.4883956740530326
0,1.0,19325.0,800.0,1125.0,30.0,0.0,0.0,0.0,18200.0,0.0,34.4,31.4,1499.3,1419.3,0.15904807924619474,0.13394539743899495,0.5089821636060265,0.4698189726345734
1,0.0,17549.0,-209.0,-981.0,-14.0,6.0,12.0,5.0,18530.0,10.0,28.3,29.7,1635.9,1656.8,0.13000724812756706,0.12884754771683982,0.5064119963189394,0.4623885351004987
0,0.0,18791.0,1638.0,683.0,13.0,0.0,0.0,0.0,18108.0,0.0,33.9,32.6,1638.8,1475.0,0.16484658129983087,0.15764677458323267,0.4856673974135898,0.482665904028055
0,0.0,17480.0,-1806.0,-568.0,13.0,0.0,0.0,4.0,18048.0,5.0,32.7,31.4,1445.0,1625.6,0.0888620439719739,0.17260207779656922,0.4788709219142948,0.5079767019459258
1,1.0,17575.0,407.0,591.0,14.0,1.0,2.0,1.0,16984.0,2.0,30.6,29.2,1477.1,1436.4,0.2212128533462189,0.16566803575742933,0.5242694377645096,0.5039332156592603
1,0.0,19000.0,-13.0,565.0,11.0,1.0,0.0,1.0,18435.0,1.0,32.1,31.0,1535.7,1537.0,0.09611017153901907,0.13950229524039626,0.5248363382936331,0.47493995309485293
0,1.0,17993.0,2136.0,405.0,-15.0,4.0,6.0,2.0,17588.0,5.0,28.0,29.5,1743.9,1530.3,0.14211162116453252,0.10215027784489007,0.4934017091841508,0.4993147150719592
1,1.0,18938.0,2642.0,2350.0,5.0,4.0,5.0,0.0,16588.0,0.0,30.4,29.9,1641.4,1377.2,0.10306837400338248,0.1517033099782556,0.5073840838717105,0.498577241373945
0,0.0,17729.0,-2074.0,-1293.0,-25.0,3.0,5.0,5.0,19022.0,9.0,30.2,32.7,1528.6,1736.0,0.16402512684223242,0.2147378593863252,0.4939701010404697,0.5144693791884738
1,1.0,18037.0,899.0,-6.0,12.0,1.0,1.0,0.0,18043.0,0.0,31.4,30.2,1486.9,1397.0,0.14037207054844164,0.11604252234839335,0.5080777539673342,0.4600573019753479
1,1.0,18633.0,-1896.0,67.0,-6.0,2.0,2.0,5.0,18566.0,6.0,30.7,31.3,1504.7,1694.3,0.10922928243537086,0.18381251510026572,0.5263908303470984,0.5056385511344501
1,0.0,17468.0,2392.0,1149.0,44.0,7.0,12.0,6.0,16319.0,8.0,29.6,25.2,1784.6,1545.4,0.09480550857695096,0.15105097849722154,0.5379809220026528,0.5221088815227414
0,0.0,18440.0,-253.0,615.0,2.0,3.0,5.0,5.0,17825.0,5.0,29.4,29.2,1636.4,1661.7,0.14438270113554,0.1388016429089152,0.5033017640014201,0.5104647976288558
1,0.0,18116.0,216.0,-276.0,-4.0,2.0,7.0,1.0,18392.0,2.0,32.0,32.4,1542.1,1520.5,0.12597245711524524,0.1076830152210679,0.4947671494948217,0.4621505591946356
0,0.0,15914.0,-2479.0,-2093.0,-70.0,4.0,6.0,6.0,18007.0,7.0,21.9,28.9,1498.7,1746.6,0.11686397680599178,0.1175646291374728,0.540782352370607,0.4824787117366755
1,1.0,18325.0,314.0,158.0,-8.0,1.0,1.0,2.0,18167.0,2.0,30.0,30.8,1541.4,1510.0,0.14271563179511962,0.10930176371104132,0.4944498490555477,0.5103456462781801
0,1.0,18081.0,517.0,-647.0,-22.0,3.0,6.0,2.0,18728.0,1.0,30.7,32.9,1632.7,1581.0,0.08337762744624304,0.1255858903116695,0.4725445554687154,0.5109211332567328
1,1.0,19078.0,1809.0,529.0,45.0,2.0,2.0,1.0,18549.0,2.0,35.7,31.2,1657.9,1477.0,0.20427639526455668,0.1980430055568978,0.5018585408991533,0.5057231665707549
1,0.0,18316.0,3004.0,1869.0,23.0,7.0,9.0,3.0,16447.0,4.0,29.3,27.0,1808.1,1507.7,0.11227349601352984,0.1512684223242329,0.5170210471720614,0.4954038801042027
0,0.0,18809.0,1168.0,825.0,-22.0,5.0,9.0,2.0,17984.0,4.0,29.9,32.1,1689.6,1572.8,0.1631795119594105,0.07704759603769026,0.5146482830465574,0.5221836324320714
0,0.0,18221.0,225.0,884.0,3.0,5.0,5.0,3.0,17337.0,3.0,29.7,29.4,1583.9,1561.4,0.12974148345010872,0.15950712732544092,0.5100441784780961,0.5019903384203068
0,0.0,18342.0,-2518.0,-1438.0,-11.0,2.0,4.0,6.0,19780.0,8.0,32.2,33.3,1525.0,1776.8,0.15361198357091085,0.22744624305387776,0.5090060931890383,0.5033710084628956
1,1.0,19458.0,2110.0,1324.0,22.0,7.0,8.0,3.0,18134.0,4.0,28.9,26.7,1723.8,1512.8,0.11560763469437065,0.06221309495047112,0.5041939225354983,0.4727566306808052
1,1.0,18288.0,161.0,43.0,26.0,7.0,7.0,9.0,18245.0,9.0,30.4,27.8,1795.0,1778.9,0.20149794636385604,0.1711282918579367,0.5113604456450649,0.4939984936874214
1,1.0,18930.0,1147.0,1285.0,0.0,4.0,7.0,2.0,17645.0,3.0,32.5,32.5,1654.0,1539.3,0.1094708866876057,0.12812273496013532,0.5143472475281865,0.5021659566512933
0,0.0,19306.0,2092.0,1067.0,45.0,3.0,3.0,1.0,18239.0,0.0,33.5,29.0,1648.7,1439.5,0.09427397922203433,0.08200048320850446,0.4698316968344906,0.5113520520790809
0,0.0,19578.0,1899.0,1908.0,47.0,5.0,6.0,4.0,17670.0,3.0,29.2,24.5,1687.3,1497.4,0.12766368688088908,0.09968591447209472,0.474886978757685,0.5289278583111291
1,0.0,19468.0,2331.0,2113.0,58.0,2.0,4.0,1.0,17355.0,2.0,34.3,28.5,1663.3,1430.2,0.18444068615607634,0.15655955544817587,0.5209247208723665,0.4968956279306912
1,1.0,18043.0,438.0,173.0,15.0,3.0,9.0,3.0,17870.0,11.0,30.7,29.2,1550.6,1506.8,0.12466779415317712,0.10618506885721188,0.5283697616611107,0.5086420070880578
1,1.0,17357.0,2321.0,378.0,34.0,5.0,8.0,1.0,16979.0,2.0,30.7,27.3,1656.4,1424.3,0.09852621406136748,0.0837641942498188,0.4883684246101998,0.4843798131468593
0,0.0,,,,,,,,,,,,,,0.13418700169122974,0.110533945397439,0.4873059910016628,0.5150179766035309
0,0.0,18025.0,-1353.0,-797.0,-21.0,0.0,0.0,2.0,18822.0,1.0,31.7,33.8,1437.8,1573.1,0.23841507610533946,0.12500604010630587,0.5170415942709916,0.5002567671129813
0,0.0,17588.0,-1123.0,-1373.0,-20.0,1.0,2.0,2.0,18961.0,3.0,31.9,33.9,1493.5,1605.8,0.14462430538777482,0.17977772408794396,0.5100401502487861,0.5270233798127252
1,1.0,,,,,,,,,,,,,,0.17975356366272047,0.13382459531287752,0.5223776941742991,0.5050663928436113
0,0.0,19324.0,501.0,868.0,6.0,0.0,0.0,0.0,18456.0,0.0,34.3,33.7,1541.3,1491.2,0.12594829669002175,0.12515100265764678,0.5074185920283913,0.5223824497039788
0,0.0,,,,,,,,,,,,,,0.10043488765402273,0.11336071514858663,0.483796595561645,0.516530167489891
0,0.0,18440.0,-1036.0,190.0,21.0,0.0,0.0,2.0,18250.0,3.0,32.9,30.8,1478.2,1581.8,0.14914230490456631,0.1051220101473786,0.5142661945675494,0.5377450172333628
0,0.0,,,,,,,,,,,,,,0.09780140130466296,0.0941290166706934,0.5115439436250554,0.4649495335995614
0,0.0,,,,,,,,,,,,,,0.12179270355158248,0.1006281710558106,0.4731797030517275,0.5053165853260866
1,0.0,19133.0,-590.0,-18.0,-3.0,0.0,0.0,1.0,19151.0,1.0,34.4,34.7,1512.9,1571.9,0.10094225658371588,0.16334863493597487,0.5142228787161292,0.5038623096910787
0,0.0,,,,,,,,,,,,,,0.14955303213336554,0.15467504228074413,0.4791231760939775,0.5094618169776393
1,1.0,17830.0,2228.0,-360.0,-1.0,2.0,4.0,1.0,18190.0,1.0,32.9,33.0,1719.6,1496.8,0.15643875332205845,0.12718047837641944,0.4957761802913938,0.496955273781709
0,0.0,17190.0,-1185.0,612.0,54.0,0.0,0.0,5.0,16578.0,8.0,31.4,26.0,1557.5,1676.0,0.1464604977047596,0.1410968833051462,0.5117342671530133,0.4901560277993209
1,0.0,18851.0,191.0,638.0,4.0,2.0,3.0,1.0,18213.0,3.0,33.9,33.5,1595.6,1576.5,0.0897801401304663,0.13225416767335105,0.4828629330776745,0.4930326952285896
0,0.0,17885.0,-2646.0,-1558.0,-21.0,1.0,0.0,4.0,19443.0,7.0,32.0,34.1,1497.5,1762.1,0.2352742208262865,0.17410002416042522,0.5307407417057692,0.5094488252412025
0,1.0,17688.0,1541.0,-354.0,-51.0,5.0,5.0,0.0,18042.0,0.0,27.2,32.3,1622.2,1468.1,0.13904324716115005,0.10611258758154143,0.5148082861751279,0.5127415429466875
1,1.0,18261.0,343.0,-306.0,-3.0,3.0,7.0,2.0,18567.0,2.0,31.5,31.8,1596.4,1562.1,0.14853829427397922,0.14310219859869536,0.5164906665676343,0.509375810722512
1,1.0,17249.0,3613.0,59.0,-7.0,4.0,8.0,0.0,17190.0,0.0,29.1,29.8,1800.7,1439.4,0.10442135781589756,0.14102440202947572,0.5284051641405519,0.4902349393997328
1,1.0,18809.0,101.0,-302.0,-21.0,1.0,0.0,0.0,19111.0,0.0,31.4,33.5,1479.8,1469.7,0.11410968833051464,0.0900942256583716,0.4856701079837541,0.443184178423606
1,0.0,19119.0,-356.0,637.0,45.0,1.0,2.0,2.0,18482.0,4.0,36.1,31.6,1579.3,1614.9,0.07825561729886446,0.11507610533945398,0.4757605095956197,0.5060511093718354
1,0.0,18288.0,-581.0,628.0,1.0,0.0,0.0,2.0,17660.0,2.0,30.0,29.9,1455.2,1513.3,0.15223483933317225,0.22988644600144964,0.5182109973937944,0.5097841746814004
0,0.0,17945.0,-1026.0,-1421.0,-34.0,0.0,0.0,1.0,19366.0,0.0,31.8,35.2,1447.4,1550.0,0.12278328098574535,0.112780864943223,0.5132118313152073,0.4972007199133396
1,1.0,19899.0,3255.0,1440.0,20.0,5.0,3.0,1.0,18459.0,1.0,34.1,32.1,1841.8,1516.3,0.10260932592413627,0.1263348634935975,0.4951676087241616,0.5123902223130922
0,0.0,17162.0,-2342.0,-1921.0,-45.0,0.0,0.0,3.0,19083.0,7.0,30.2,34.7,1428.1,1662.3,0.09555448175887896,0.15392606909881615,0.5258060939052249,0.5090555128145395
1,1.0,17654.0,725.0,-987.0,20.0,2.0,2.0,2.0,18641.0,2.0,33.2,31.2,1584.1,1511.6,0.16668277361681566,0.12205846822904085,0.5077354684486011,0.44945877092647457
0,0.0,19835.0,535.0,1282.0,23.0,1.0,0.0,1.0,18553.0,0.0,35.8,33.5,1564.3,1510.8,0.1764435854071032,0.13421116211645326,0.512113992666616,0.51513930631799
0,1.0,18037.0,162.0,-489.0,-33.0,2.0,3.0,1.0,18526.0,1.0,31.8,35.1,1560.5,1544.3,0.11217685431263588,0.12254167673351052,0.4990454917523513,0.5070964148895938
1,0.0,18723.0,845.0,1445.0,2.0,4.0,8.0,2.0,17278.0,2.0,31.3,31.1,1638.2,1553.7,0.08465812998308771,0.19028750906015948,0.5143454110932419,0.5153535935337828
0,1.0,17086.0,-2153.0,-1798.0,2.0,1.0,1.0,7.0,18884.0,9.0,29.5,29.3,1446.0,1661.3,0.12565837158733992,0.15525489248610774,0.5040051340286452,0.5041211153009459
1,1.0,18630.0,-156.0,-541.0,-6.0,3.0,5.0,3.0,19171.0,3.0,30.8,31.4,1599.4,1615.0,0.16535395022952404,0.07670935008456149,0.5031382185097116,0.4956894927556616
1,1.0,19616.0,3064.0,2924.0,36.0,8.0,11.0,3.0,16692.0,3.0,31.1,27.5,1770.8,1464.4,0.1359265523073206,0.10787629862285576,0.498685357937078,0.4924320027983627
0,1.0,17755.0,574.0,-579.0,-6.0,3.0,11.0,3.0,18334.0,5.0,31.0,31.6,1600.1,1542.7,0.1765643875332206,0.17885962792945154,0.5184949370292459,0.5018917292993137
1,1.0,18738.0,-104.0,936.0,-15.0,2.0,3.0,1.0,17802.0,2.0,29.9,31.4,1492.1,1502.5,0.14931142788113072,0.1453007972940324,0.5036008136983032,0.5058712374265956
0,1.0,18835.0,-25.0,-442.0,-19.0,1.0,2.0,1.0,19277.0,0.0,33.2,35.1,1542.1,1544.6,0.14793428364339214,0.20826286542643152,0.5036007614834505,0.517887842740606
1,0.0,19297.0,707.0,1309.0,43.0,1.0,1.0,1.0,17988.0,1.0,35.3,31.0,1554.0,1483.3,0.2287509060159459,0.1900217443827011,0.5115428573944766,0.5031169803524194
0,0.0,18278.0,-1003.0,262.0,11.0,2.0,2.0,3.0,18016.0,5.0,32.9,31.8,1537.0,1637.3,0.1493597487315777,0.0913022469195458,0.5006862179170448,0.4931804589157707
1,1.0,18107.0,1366.0,279.0,-12.0,2.0,2.0,1.0,17828.0,0.0,29.6,30.8,1596.6,1460.0,0.12063300314085527,0.23288233872916164,0.4938041272339997,0.5036027437923754
1,0.0,18518.0,-465.0,-366.0,1.0,0.0,0.0,1.0,18884.0,3.0,33.1,33.0,1480.3,1526.8,0.12476443585407106,0.2151002657646775,0.5135493291280622,0.509359605714491
1,1.0,19243.0,3488.0,1716.0,27.0,3.0,3.0,0.0,17527.0,0.0,31.9,29.2,1752.5,1403.7,0.1013288233872916,0.1942256583715873,0.4785936194461503,0.5157781310260077
1,1.0,19964.0,2595.0,2352.0,64.0,6.0,6.0,5.0,17612.0,4.0,31.9,25.5,1753.6,1494.1,0.10761053394539744,0.12196182652814687,0.4766788472241976,0.5128202998738158
1,1.0,18457.0,1803.0,1223.0,16.0,4.0,5.0,2.0,17234.0,4.0,30.4,28.8,1656.7,1476.4,0.15068857211886927,0.11995651123459773,0.4933443438515264,0.5266672522339375
0,0.0,18303.0,1484.0,134.0,27.0,3.0,6.0,1.0,18169.0,1.0,32.7,30.0,1608.9,1460.5,0.17912539260690988,0.17472819521623578,0.4726173482451943,0.5152094256761718
1,1.0,19297.0,1925.0,685.0,47.0,6.0,9.0,5.0,18612.0,9.0,32.6,27.9,1761.9,1569.4,0.15648707417250546,0.13010388982846094,0.5108505904886892,0.5195103542016237
1,1.0,18143.0,376.0,45.0,-31.0,1.0,1.0,0.0,18098.0,0.0,30.7,33.8,1556.2,1518.6,0.09357332689055327,0.11737134573568495,0.5258618869525101,0.5225633093911353
0,1.0,17498.0,-1137.0,-590.0,24.0,2.0,4.0,4.0,18088.0,7.0,30.2,27.8,1485.8,1599.5,0.14559072239671414,0.10862527180478376,0.5174229989160237,0.5097858967068817
0,1.0,18707.0,529.0,391.0,-24.0,2.0,2.0,0.0,18316.0,0.0,31.1,33.5,1533.6,1480.7,0.13476685189659338,0.10381734718531048,0.5086485387584421,0.480147134983099
0,1.0,18643.0,113.0,435.0,25.0,5.0,6.0,6.0,18208.0,6.0,31.9,29.4,1680.3,1669.0,0.10333413868084078,0.10517033099782556,0.4502084420012468,0.4937201050361199
1,1.0,20065.0,5046.0,4108.0,79.0,6.0,6.0,0.0,15957.0,0.0,33.8,25.9,1848.8,1344.2,0.12333897076588547,0.10608842715631794,0.5190059689933826,0.4919165789679606
0,1.0,18095.0,-686.0,-1094.0,-13.0,1.0,0.0,2.0,19189.0,3.0,29.8,31.1,1460.3,1528.9,0.08731577675767094,0.11667069340420393,0.4834582023356665,0.476615757018173
1,0.0,19535.0,2948.0,1970.0,36.0,8.0,14.0,3.0,17565.0,4.0,31.4,27.8,1806.1,1511.3,0.2007731336071515,0.1099299347668519,0.5110217255712194,0.5335140498883778
0,1.0,16545.0,-154.0,90.0,-18.0,7.0,11.0,7.0,16455.0,16.0,24.4,26.2,1653.2,1668.6,0.22246919545784008,0.11988402995892725,0.4990568172464389,0.514145754217584
1,1.0,19017.0,2611.0,1070.0,-16.0,6.0,12.0,1.0,17947.0,1.0,31.0,32.6,1778.1,1517.0,0.0798502053636144,0.14979463638560034,0.5046317274426504,0.493984638072703
0,1.0,18400.0,-763.0,-870.0,-42.0,2.0,2.0,2.0,19270.0,3.0,28.9,33.1,1511.1,1587.4,0.15179995167914956,0.1377869050495289,0.5200735018375185,0.5270203422661873
1,1.0,18740.0,5333.0,3291.0,102.0,8.0,11.0,2.0,15449.0,2.0,32.0,21.8,1880.9,1347.6,0.12333897076588547,0.11420633003140855,0.49444947015389207,0.4925282555108151
0,1.0,19856.0,1484.0,1330.0,-17.0,5.0,5.0,1.0,18526.0,1.0,31.5,33.2,1668.2,1519.8,0.13119110896351774,0.2422324232906499,0.4531550040959232,0.5165022402717524
0,0.0,16700.0,-3080.0,-1494.0,-51.0,2.0,1.0,5.0,18194.0,7.0,24.5,29.6,1371.4,1679.4,0.09222034307803817,0.1410485624546992,0.4950545417282276,0.5017412675078623
0,0.0,18433.0,-661.0,-535.0,-30.0,3.0,3.0,2.0,18968.0,1.0,31.4,34.4,1585.4,1651.5,0.12377385841990818,0.11224933558830634,0.4970273309117307,0.536343846289667
1,1.0,18084.0,442.0,89.0,18.0,5.0,11.0,5.0,17995.0,5.0,29.9,28.1,1632.2,1588.0,0.14658129983087706,0.14774100024160425,0.4811744983868967,0.5018197923355439
1,1.0,19413.0,1931.0,-2.0,33.0,4.0,6.0,3.0,19415.0,3.0,35.7,32.4,1737.5,1544.4,0.17342353225416768,0.14759603769026336,0.5093516683290504,0.4787247570152803
0,1.0,17915.0,1877.0,-70.0,9.0,4.0,10.0,1.0,17985.0,1.0,31.9,31.0,1646.6,1458.9,0.12476443585407103,0.112031891761295,0.497443032375477,0.4763699724569688
1,1.0,,,,,,,,,,,,,,0.13094950471128292,0.11802367721671905,0.5215852942064801,0.48305362027639703
0,0.0,18251.0,-1914.0,-976.0,-10.0,0.0,0.0,5.0,19227.0,6.0,31.2,32.2,1514.3,1705.7,0.14068615607634696,0.08352258999758397,0.4896798797063314,0.512972278156435
1,1.0,,,,,,,,,,,,,,0.11447209470886688,0.1042039139888862,0.5107515005665689,0.4886406705513372
0,0.0,,,,,,,,,,,,,,0.12304904566320367,0.19023918820971247,0.5032891483954092,0.5188614514541245
1,1.0,,,,,,,,,,,,,,0.1212370137714424,0.1661754046871225,0.5186690135407664,0.4991500177226488
1,0.0,18270.0,-1170.0,-235.0,-17.0,0.0,0.0,3.0,18505.0,3.0,30.0,31.7,1481.3,1598.3,0.07223967141821698,0.0798502053636144,0.5256534931202526,0.4856383449756075
1,1.0,,,,,,,,,,,,,,0.12034307803817347,0.21060642667310944,0.523438023630539,0.5187480646524166
0,0.0,,,,,,,,,,,,,,0.09350084561488284,0.09197873882580332,0.5088937266083725,0.5037763885492079
1,1.0,18746.0,1623.0,717.0,-9.0,4.0,6.0,0.0,18029.0,0.0,32.4,33.3,1636.8,1474.5,0.12587581541435128,0.14544575984537328,0.5144266595323364,0.5006835566490502
1,1.0,18598.0,2643.0,1350.0,19.0,7.0,8.0,3.0,17248.0,2.0,29.5,27.6,1755.0,1490.7,0.11572843682048806,0.20347910123218169,0.4988677151805392,0.5099960972576472
1,0.0,,,,,,,,,,,,,,0.17470403479101232,0.10244020294757188,0.5054814992637129,0.5303224481323516
1,0.0,,,,,,,,,,,,,,0.163203672384634,0.15771925585890312,0.5113800262368312,0.4988008628310797
0,0.0,,,,,,,,,,,,,,0.11468953853587822,0.14184585648707418,0.5045813245085442,0.5251548387308672
0,1.0,19430.0,1562.0,1810.0,32.0,2.0,2.0,1.0,17620.0,2.0,33.9,30.7,1639.2,1483.0,0.17591205605218652,0.11427881130707901,0.4996335737613485,0.5114565828987251
0,1.0,19312.0,1602.0,146.0,-7.0,3.0,5.0,0.0,19166.0,0.0,33.2,33.9,1660.3,1500.1,0.1192558589031167,0.1712490939840541,0.5129732353463946,0.4913432187823249
0,1.0,,,,,,,,,,,,,,0.17905291133123946,0.15508576950954334,0.4794186109434525,0.5038885658841403
1,1.0,,,,,,,,,,,,,,0.2471128291857937,0.19272771200773134,0.5327603010383525,0.5079343457091559
1,1.0,,,,,,,,,,,,,,0.14208746073930897,0.13380043488765406,0.5593473604241169,0.494978939281521
0,1.0,,,,,,,,,,,,,,0.16204397197390674,0.10273012805025368,0.5208186710760475,0.5198418957908514
0,0.0,18870.0,792.0,36.0,43.0,1.0,2.0,2.0,18834.0,3.0,35.6,31.3,1595.9,1516.7,0.16066682773616814,0.07898043005556897,0.4973503882006939,0.4943909997236931
1,0.0,,,,,,,,,,,,,,0.136095675283885,0.12007731336071514,0.5233930401909388,0.521199761643367
1,1.0,,,,,,,,,,,,,,0.14933558830635418,0.15259724571152453,0.5137361041853697,0.5051192497091412
1,1.0,,,,,,,,,,,,,,0.18627687847306112,0.16315535153418698,0.4919513195557357,0.5158661419898125
1,1.0,18403.0,-257.0,-229.0,-35.0,0.0,0.0,0.0,18632.0,0.0,29.8,33.3,1426.3,1452.0,0.1107997100748973,0.1375694612225175,0.4859745644415165,0.528204213129353
0,1.0,,,,,,,,,,,,,,0.205991785455424,0.1303696545059193,0.5026542468994557,0.5124357899402955
0,0.0,,,,,,,,,,,,,,0.11021985986953373,0.13447692679391154,0.4614961197291109,0.5057689265202376
1,1.0,18494.0,1581.0,1425.0,32.0,6.0,11.0,4.0,17069.0,9.0,31.2,28.0,1720.3,1562.2,0.14489007006523313,0.13889828460980913,0.5131620769808605,0.4885757509786732
0,0.0,,,,,,,,,,,,,,0.16351775791253925,0.14733027301280505,0.5029432737809728,0.5188546456163943
0,0.0,19696.0,598.0,1405.0,26.0,6.0,7.0,5.0,18291.0,7.0,31.8,29.2,1685.1,1625.3,0.13266489490215028,0.1293307562213095,0.4967062123394821,0.5137971616392052
0,1.0,18829.0,-658.0,210.0,31.0,2.0,4.0,4.0,18619.0,8.0,35.5,32.4,1615.3,1681.1,0.13529838125151006,0.15938632519932353,0.503747329978173,0.5054230019731853
1,0.0,17722.0,-732.0,-911.0,-6.0,2.0,3.0,4.0,18633.0,2.0,30.2,30.8,1545.9,1619.1,0.08415076105339454,0.13863251993235082,0.494135854217205,0.4924901014495801
0,1.0,17972.0,-354.0,-783.0,-47.0,2.0,1.0,1.0,18755.0,1.0,30.2,34.9,1519.2,1554.6,0.10222275912056053,0.20270596762503015,0.5323067395626088,0.5039844570532771
0,1.0,17778.0,-1397.0,-982.0,-36.0,3.0,1.0,4.0,18760.0,10.0,29.6,33.2,1536.0,1675.7,0.17335105097849726,0.2025368446484658,0.4908128673550973,0.5185409719495958
0,0.0,18958.0,-1761.0,-274.0,-40.0,1.0,0.0,2.0,19232.0,2.0,31.0,35.0,1457.8,1633.9,0.14747523556414593,0.12957236047354434,0.504756565371036,0.5122874632798065
1,0.0,18324.0,1499.0,248.0,28.0,0.0,0.0,0.0,18076.0,0.0,35.2,32.4,1583.8,1433.9,0.13421116211645326,0.1870258516549891,0.5062806662365079,0.49175746838215
0,0.0,18040.0,-275.0,298.0,32.0,0.0,0.0,1.0,17742.0,1.0,32.7,29.5,1441.1,1468.6,0.07741000241604254,0.10188451316743176,0.471974626461986,0.4653993127447774
0,1.0,18141.0,-848.0,-796.0,0.0,2.0,2.0,5.0,18937.0,6.0,32.3,32.3,1612.6,1697.4,0.18953853587823147,0.09456390432471612,0.5178893925704854,0.4786962106259546
1,0.0,19326.0,-159.0,951.0,17.0,1.0,0.0,1.0,18375.0,1.0,34.4,32.7,1521.9,1537.8,0.14491423049045665,0.12928243537086254,0.5184468836965703,0.4872024566478583
1,0.0,19118.0,-855.0,1835.0,39.0,4.0,7.0,5.0,17283.0,8.0,33.2,29.3,1684.8,1770.3,0.1287025851654989,0.1455665619714907,0.5041688267187553,0.4868061983074474
0,1.0,18106.0,-952.0,-412.0,6.0,2.0,4.0,3.0,18518.0,7.0,30.2,29.6,1496.9,1592.1,0.11522106789079485,0.12858178303938148,0.5135056226808137,0.4800960589989818
1,1.0,18764.0,203.0,-383.0,6.0,2.0,7.0,1.0,19147.0,2.0,33.5,32.9,1548.7,1528.4,0.1259966175404687,0.17695095433679633,0.4911442069723021,0.4984466307386925
0,1.0,17825.0,1050.0,-853.0,-27.0,2.0,2.0,1.0,18678.0,1.0,32.2,34.9,1699.0,1594.0,0.14044455182411208,0.1673351050978497,0.4701081012569463,0.5228034100495018
0,0.0,18627.0,255.0,1158.0,6.0,4.0,3.0,4.0,17469.0,5.0,30.4,29.8,1631.7,1606.2,0.11966658613191593,0.10065233148103406,0.4793141363294155,0.4974489361976263
1,0.0,17180.0,-1016.0,-464.0,-8.0,2.0,3.0,3.0,17644.0,4.0,31.4,32.2,1528.6,1630.2,0.1363614399613433,0.2129983087702344,0.5237677343812441,0.4776792832199705
1,0.0,18689.0,2691.0,1391.0,-3.0,8.0,14.0,3.0,17298.0,5.0,28.1,28.4,1821.7,1552.6,0.11123459772892,0.13952645566561972,0.4995301123108366,0.5191325104937036
0,0.0,16470.0,-1025.0,185.0,-35.0,0.0,0.0,1.0,16285.0,2.0,27.6,31.1,1372.2,1474.7,0.13657888378835467,0.21563179511959413,0.4927850868803229,0.486130086922964
