gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT03/1671992,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1671992?gameHash=294bb4f15437f53f,LCS,2021,Spring,1,2021-01-15 23:45:13,1,11.01,9,Red,bot,WildTurtle,Counter Logic Gaming,Kai'Sa,Pantheon,Akali,Olaf,Miss Fortune,Rell,1489,0,1,5,2,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1209,0.9268,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,3807,153.405,0.16631700000000002,371.0007,204.822,10,0.403,0,0.0,3,14.0,0.5641,8633,5320,214.3721,0.24370300000000003,8525.0,,214.0,214.0,0,0,0,8.6232,3475.0,3097.0,82.0,3907.0,3202.0,86.0,-432.0,-105.0,-4.0,1.0,0.0,1.0,2.0,0.0,0.0,5633.0,5605.0,138.0,6468.0,5710.0,130.0,-835.0,-105.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0
ESPORTSTMNT03/1671992,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1671992?gameHash=294bb4f15437f53f,LCS,2021,Spring,1,2021-01-15 23:45:13,1,11.01,10,Red,sup,Smoothie,Counter Logic Gaming,Sett,Pantheon,Akali,Olaf,Miss Fortune,Rell,1489,0,0,4,2,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209,0.9268,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3548,142.9684,0.155002,396.9107,285.7757,40,1.6118,10,0.403,16,61.0,2.458,5001,1688,68.0188,0.0773203,4500.0,,34.0,34.0,0,0,0,1.37,2171.0,2224.0,16.0,2353.0,2485.0,15.0,-182.0,-261.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3303.0,3447.0,27.0,3976.0,4588.0,26.0,-673.0,-1141.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0
ESPORTSTMNT03/1671992,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1671992?gameHash=294bb4f15437f53f,LCS,2021,Spring,1,2021-01-15 23:45:13,1,11.01,100,Blue,team,,Team Liquid,,Taliyah,Renekton,Lillia,Orianna,Jax,1489,1,20,3,42,20,3,3.0,0.0,0.0,0.0,1.0,,,,0.8059,0.9268,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,50362,2029.362,,2487.6024,2020.6582,77,3.1028,31,1.2492,30,196.0,7.8979,53386,36820,1483.6803,,46110.0,0.243523,,729.0,207,112,28,37.7166,16185.0,18591.0,354.0,15361.0,17919.0,323.0,824.0,672.0,31.0,2.0,2.0,1.0,1.0,2.0,2.0,28003.0,32427.0,558.0,24151.0,28253.0,517.0,3852.0,4174.0,41.0,8.0,15.0,2.0,2.0,5.0,8.0
ESPORTSTMNT03/1671992,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1671992?gameHash=294bb4f15437f53f,LCS,2021,Spring,1,2021-01-15 23:45:13,1,11.01,200,Red,team,,Counter Logic Gaming,,Pantheon,Akali,Olaf,Miss Fortune,Rell,1489,0,3,20,8,3,20,0.0,0.0,0.0,0.0,0.0,,,,0.1209,0.9268,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,22890,922.364,,2516.5749,2123.0893,74,2.9819,23,0.9268,30,132.0,5.319,38395,21829,879.6105,,36100.0,-0.243523,,669.0,142,113,8,32.6797,15361.0,17919.0,323.0,16185.0,18591.0,354.0,-824.0,-672.0,-31.0,1.0,2.0,2.0,2.0,2.0,1.0,24151.0,28253.0,517.0,28003.0,32427.0,558.0,-3852.0,-4174.0,-41.0,2.0,5.0,8.0,8.0,15.0,2.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,1,Blue,top,Impact,Evil Geniuses,Renekton,Nidalee,Akali,Olaf,Samira,Aphelios,2697,1,4,1,11,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672,0.6897,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,26968,599.9555,0.25550500000000004,990.7898,1010.634,25,0.5562,8,0.178,9,55.0,1.2236,17436,11659,259.3771,0.21454099999999998,16175.0,,321.0,298.0,23,4,14,7.1413,3443.0,4521.0,82.0,2764.0,4024.0,62.0,679.0,497.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,5561.0,6922.0,118.0,4704.0,6547.0,94.0,857.0,375.0,24.0,1.0,3.0,1.0,1.0,3.0,0.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,2,Blue,jng,Svenskeren,Evil Geniuses,Graves,Nidalee,Akali,Olaf,Samira,Aphelios,2697,1,6,4,6,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4672,0.6897,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,12697,282.4694,0.120296,583.8042,605.6062,16,0.356,45,1.0011,15,112.0,2.4917,16946,11169,248.4761,0.20552399999999998,14475.0,,323.0,83.0,240,164,19,7.1858,3437.0,3408.0,62.0,3567.0,4333.0,80.0,-130.0,-925.0,-18.0,1.0,1.0,1.0,0.0,1.0,0.0,5196.0,5201.0,93.0,5914.0,6728.0,123.0,-718.0,-1527.0,-30.0,2.0,1.0,3.0,2.0,3.0,1.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,3,Blue,mid,Jiizuke,Evil Geniuses,Syndra,Nidalee,Akali,Olaf,Samira,Aphelios,2697,1,1,1,14,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672,0.6897,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30516,678.8877,0.28912,324.5829,200.4672,21,0.4672,5,0.1112,16,54.0,1.2013,17197,11420,254.0601,0.210143,16600.0,,357.0,326.0,31,23,4,7.9422,3541.0,4407.0,77.0,3303.0,4161.0,66.0,238.0,246.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5227.0,6798.0,119.0,5076.0,6427.0,99.0,151.0,371.0,20.0,1.0,3.0,0.0,2.0,1.0,2.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,4,Blue,bot,Deftly,Evil Geniuses,Kai'Sa,Nidalee,Akali,Olaf,Samira,Aphelios,2697,1,9,2,7,21,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672,0.6897,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,28384,631.4572,0.26892,347.208,302.5584,44,0.9789,20,0.4449,4,80.0,1.7798,21614,15837,352.3248,0.291425,17750.0,,441.0,401.0,40,20,12,9.8109,3135.0,3282.0,79.0,3318.0,3683.0,95.0,-183.0,-401.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,5234.0,5622.0,119.0,5381.0,6118.0,140.0,-147.0,-496.0,-21.0,1.0,2.0,2.0,1.0,3.0,1.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,5,Blue,sup,IgNar,Evil Geniuses,Galio,Nidalee,Akali,Olaf,Samira,Aphelios,2697,1,1,2,12,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672,0.6897,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6983,155.3504,0.0661595,299.8443,822.8031,87,1.9355,16,0.356,26,136.0,3.0256,10036,4259,94.7497,0.0783657,9150.0,,46.0,46.0,0,0,0,1.0234,2113.0,2188.0,15.0,2185.0,2069.0,15.0,-72.0,119.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3490.0,3699.0,24.0,3751.0,4019.0,24.0,-261.0,-320.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,6,Red,top,Fudge,Cloud9,Ornn,Shen,Pantheon,Taliyah,Alistar,Sett,2697,0,1,2,5,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225,0.6897,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12144,270.1669,0.159026,621.891,1285.5617,20,0.4449,5,0.1112,7,38.0,0.8454,13774,7997,177.9088,0.187107,12825.0,,296.0,282.0,14,9,0,6.5851,2764.0,4024.0,62.0,3443.0,4521.0,82.0,-679.0,-497.0,-20.0,0.0,0.0,0.0,0.0,1.0,0.0,4704.0,6547.0,94.0,5561.0,6922.0,118.0,-857.0,-375.0,-24.0,1.0,3.0,0.0,1.0,3.0,1.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,7,Red,jng,Blaber,Cloud9,Lillia,Shen,Pantheon,Taliyah,Alistar,Sett,2697,0,3,4,3,10,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2225,0.6897,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,17775,395.4394,0.232764,865.5617,674.0601,20,0.4449,13,0.2892,12,51.0,1.1346,15022,9245,205.673,0.216309,14300.0,,319.0,64.0,255,177,14,7.0968,3567.0,4333.0,80.0,3437.0,3408.0,62.0,130.0,925.0,18.0,0.0,1.0,0.0,1.0,1.0,1.0,5914.0,6728.0,123.0,5196.0,5201.0,93.0,718.0,1527.0,30.0,2.0,3.0,1.0,2.0,1.0,3.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,8,Red,mid,Perkz,Cloud9,Yone,Shen,Pantheon,Taliyah,Alistar,Sett,2697,0,4,7,2,10,21,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2225,0.6897,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19857,441.7575,0.260027,872.3915,1116.5295,23,0.5117,14,0.3115,7,54.0,1.2013,16016,10239,227.7864,0.239567,14975.0,,328.0,313.0,15,10,0,7.297,3303.0,4161.0,66.0,3541.0,4407.0,77.0,-238.0,-246.0,-11.0,1.0,0.0,1.0,1.0,1.0,0.0,5076.0,6427.0,99.0,5227.0,6798.0,119.0,-151.0,-371.0,-20.0,2.0,1.0,2.0,1.0,3.0,0.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,9,Red,bot,Zven,Cloud9,Lucian,Shen,Pantheon,Taliyah,Alistar,Sett,2697,0,1,3,4,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225,0.6897,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22069,490.9677,0.28899400000000003,349.8331,395.6618,15,0.3337,40,0.8899,4,71.0,1.5795,17715,11938,265.584,0.279321,16400.0,,473.0,445.0,28,24,0,10.5228,3318.0,3683.0,95.0,3135.0,3282.0,79.0,183.0,401.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5381.0,6118.0,140.0,5234.0,5622.0,119.0,147.0,496.0,21.0,1.0,3.0,1.0,1.0,2.0,2.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,10,Red,sup,Vulcan,Cloud9,Leona,Shen,Pantheon,Taliyah,Alistar,Sett,2697,0,1,5,6,10,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2225,0.6897,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4520,100.5562,0.0591894,486.2736,837.5306,85,1.891,22,0.4894,28,145.0,3.2258,9098,3321,73.8821,0.0776955,9050.0,,47.0,47.0,0,0,0,1.0456,2185.0,2069.0,15.0,2113.0,2188.0,15.0,72.0,-119.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3751.0,4019.0,24.0,3490.0,3699.0,24.0,261.0,320.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,100,Blue,team,,Evil Geniuses,,Nidalee,Akali,Olaf,Samira,Aphelios,2697,1,21,10,50,21,10,1.0,0.0,0.0,0.0,0.0,,,,0.4672,0.6897,0.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,0.0,105548,2348.1201,,2546.2291,2942.069,193,4.2937,94,2.0912,70,437.0,9.7219,83229,54342,1208.9433,,74150.0,0.0931545,,1154.0,334,211,49,33.1034,15669.0,17806.0,315.0,15137.0,18270.0,318.0,532.0,-464.0,-3.0,2.0,4.0,1.0,1.0,2.0,2.0,24708.0,28242.0,473.0,24826.0,29839.0,480.0,-118.0,-1597.0,-7.0,6.0,11.0,7.0,7.0,14.0,6.0
ESPORTSTMNT03/1672030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672030?gameHash=d0df39be673c8e95,LCS,2021,Spring,1,2021-01-16 00:46:51,1,11.01,200,Red,team,,Cloud9,,Shen,Pantheon,Taliyah,Alistar,Sett,2697,0,10,21,20,10,21,0.0,0.0,0.0,0.0,1.0,,,,0.2225,0.6897,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,76365,1698.8877,,3195.9511,4309.3437,163,3.6263,94,2.0912,58,359.0,7.9867,71625,42738,950.7898,,67550.0,-0.0931545,,1151.0,312,220,14,32.5473,15137.0,18270.0,318.0,15669.0,17806.0,315.0,-532.0,464.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,24826.0,29839.0,480.0,24708.0,28242.0,473.0,118.0,1597.0,7.0,7.0,14.0,6.0,6.0,11.0,7.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,1,Blue,top,FakeGod,Dignitas,Renekton,Akali,Lucian,Aphelios,Alistar,Syndra,1470,1,4,0,4,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531,0.7755,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,8619,351.7959,0.23036199999999998,800.4082,604.7755,9,0.3673,4,0.1633,4,27.0,1.102,11040,7766,316.9796,0.23015300000000002,9150.0,,199.0,197.0,2,1,0,8.1224,3432.0,4932.0,88.0,2930.0,4407.0,68.0,502.0,525.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6228.0,8027.0,134.0,4608.0,7164.0,114.0,1620.0,863.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,2,Blue,jng,Dardoch,Dignitas,Taliyah,Akali,Lucian,Aphelios,Alistar,Syndra,1470,1,2,1,6,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531,0.7755,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7457,304.3673,0.19930499999999998,503.8776,194.0,20,0.8163,8,0.3265,8,42.0,1.7143,10125,6851,279.6327,0.203035,8885.0,,188.0,24.0,164,93,28,7.6735,3451.0,3894.0,77.0,2999.0,3174.0,65.0,452.0,720.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5389.0,6356.0,114.0,4773.0,5426.0,102.0,616.0,930.0,12.0,0.0,2.0,1.0,0.0,2.0,2.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,3,Blue,mid,Soligo,Dignitas,Yone,Akali,Lucian,Aphelios,Alistar,Syndra,1470,1,5,0,4,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531,0.7755,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11437,466.8163,0.30568,448.1633,371.9184,6,0.2449,2,0.0816,4,15.0,0.6122,10695,7421,302.898,0.219928,8850.0,,195.0,189.0,6,5,0,7.9592,3090.0,4873.0,82.0,3503.0,4866.0,100.0,-413.0,7.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,5534.0,7268.0,122.0,5798.0,7725.0,154.0,-264.0,-457.0,-32.0,2.0,1.0,0.0,1.0,0.0,1.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,4,Blue,bot,Neo,Dignitas,Samira,Akali,Lucian,Aphelios,Alistar,Syndra,1470,1,5,1,4,16,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531,0.7755,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,7913,322.9796,0.211493,391.8776,209.4286,13,0.5306,5,0.2041,7,26.0,1.0612,11659,8385,342.2449,0.24849899999999997,9425.0,,207.0,199.0,8,5,0,8.449,3043.0,3151.0,80.0,3202.0,2992.0,83.0,-159.0,159.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,6254.0,5661.0,123.0,4785.0,5153.0,126.0,1469.0,508.0,-3.0,2.0,1.0,1.0,0.0,2.0,1.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,5,Blue,sup,aphromoo,Dignitas,Leona,Akali,Lucian,Aphelios,Alistar,Syndra,1470,1,0,1,11,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6531,0.7755,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1989,81.1837,0.0531605,249.5102,236.3265,31,1.2653,8,0.3265,11,58.0,2.3673,6594,3320,135.5102,0.09838480000000001,5475.0,,27.0,27.0,0,0,0,1.102,2065.0,2448.0,13.0,2186.0,2512.0,19.0,-121.0,-64.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,3388.0,3474.0,20.0,3751.0,3406.0,23.0,-363.0,68.0,-3.0,0.0,3.0,1.0,2.0,0.0,2.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,6,Red,top,Licorice,FlyQuest,Ornn,Olaf,Pantheon,Nidalee,Galio,Twisted Fate,1470,0,0,4,0,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224,0.7755,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,10668,435.4286,0.309146,689.102,747.9184,9,0.3673,2,0.0816,2,15.0,0.6122,7005,3731,152.2857,0.193596,6500.0,,161.0,161.0,0,0,0,6.5714,2930.0,4407.0,68.0,3432.0,4932.0,88.0,-502.0,-525.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.0,7164.0,114.0,6228.0,8027.0,134.0,-1620.0,-863.0,-20.0,0.0,0.0,0.0,2.0,1.0,0.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,7,Red,jng,Nxi,FlyQuest,Graves,Olaf,Pantheon,Nidalee,Galio,Twisted Fate,1470,0,0,2,2,3,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1224,0.7755,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5347,218.2449,0.15495,544.6531,336.8163,4,0.1633,6,0.2449,5,24.0,0.9796,7189,3915,159.7959,0.203145,7075.0,,150.0,11.0,139,98,4,6.1224,2999.0,3174.0,65.0,3451.0,3894.0,77.0,-452.0,-720.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.0,5426.0,102.0,5389.0,6356.0,114.0,-616.0,-930.0,-12.0,0.0,2.0,2.0,0.0,2.0,1.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,8,Red,mid,Palafox,FlyQuest,Orianna,Olaf,Pantheon,Nidalee,Galio,Twisted Fate,1470,0,1,4,0,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224,0.7755,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8464,345.4694,0.24527600000000002,340.7755,291.8776,6,0.2449,6,0.2449,1,21.0,0.8571,8581,5307,216.6122,0.275381,7775.0,,227.0,211.0,16,16,0,9.2653,3503.0,4866.0,100.0,3090.0,4873.0,82.0,413.0,-7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5798.0,7725.0,154.0,5534.0,7268.0,122.0,264.0,457.0,32.0,1.0,0.0,1.0,2.0,1.0,0.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,9,Red,bot,Johnsun,FlyQuest,Kai'Sa,Olaf,Pantheon,Nidalee,Galio,Twisted Fate,1470,0,0,2,2,3,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1224,0.7755,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,7066,288.4082,0.204764,319.4694,191.9592,13,0.5306,3,0.1224,2,19.0,0.7755,7545,4271,174.3265,0.221619,7650.0,,200.0,196.0,4,0,0,8.1633,3202.0,2992.0,83.0,3043.0,3151.0,80.0,159.0,-159.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4785.0,5153.0,126.0,6254.0,5661.0,123.0,-1469.0,-508.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,10,Red,sup,Diamond,FlyQuest,Rell,Olaf,Pantheon,Nidalee,Galio,Twisted Fate,1470,0,2,4,0,3,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1224,0.7755,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2963,120.9388,0.08586410000000001,406.6122,423.8367,26,1.0612,4,0.1633,8,43.0,1.7551,5322,2048,83.5918,0.10625799999999999,4425.0,,30.0,30.0,0,0,0,1.2245,2186.0,2512.0,19.0,2065.0,2448.0,13.0,121.0,64.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.0,3406.0,23.0,3388.0,3474.0,20.0,363.0,-68.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0
ESPORTSTMNT03/1672038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1672038?gameHash=beca05165377b65e,LCS,2021,Spring,1,2021-01-16 01:56:42,1,11.01,100,Blue,team,,Dignitas,,Akali,Lucian,Aphelios,Alistar,Syndra,1470,1,16,3,29,16,3,1.0,0.0,0.0,0.0,0.0,,,,0.6531,0.7755,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,2.0,0.0,37415,1527.1429,,2393.8367,1616.449,79,3.2245,27,1.102,34,168.0,6.8571,50113,33741,1377.1837,,41785.0,0.222311,,636.0,180,104,28,33.3061,15081.0,19298.0,340.0,14820.0,17951.0,335.0,261.0,1347.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26793.0,30786.0,513.0,23715.0,28874.0,519.0,3078.0,1912.0,-6.0,6.0,8.0,3.0,3.0,4.0,6.0
