gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalGold,blueTotalExperience,blueTotalCS,blueGoldDiff,blueExperienceDiff,blueCsdiffat10,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalGold,redTotalExperience,redTotalCS,redAssists
ESPORTSTMNT03/2001970,"[('Sett', 'top'), ('Xin Zhao', 'jng'), ('Ryze', 'mid'), ('Jinx', 'bot'), ('Nautilus', 'sup')]",0,1.0,0.0,16040.0,17212.0,300.0,597.0,523.0,38.0,4.0,10.0,4.0,"[('Lee Sin', 'top'), ('Gragas', 'jng'), ('Nocturne', 'mid'), ('Ezreal', 'bot'), ('Tahm Kench', 'sup')]",0.0,15443.0,16689.0,262.0,7.0
ESPORTSTMNT03/1991925,"[('Lulu', 'top'), ('Udyr', 'jng'), ('Nocturne', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",1,1.0,0.0,15327.0,18172.0,326.0,-251.0,-323.0,21.0,1.0,2.0,3.0,"[('Ornn', 'top'), ('Rumble', 'jng'), ('Ekko', 'mid'), ('Tristana', 'bot'), ('Pyke', 'sup')]",0.0,15578.0,18495.0,305.0,6.0
ESPORTSTMNT03/1991928,"[('Gangplank', 'top'), ('Xin Zhao', 'jng'), ('Karma', 'mid'), ('Ezreal', 'bot'), ('Alistar', 'sup')]",0,0.0,0.0,15201.0,17696.0,303.0,-1052.0,-669.0,-24.0,2.0,2.0,3.0,"[('Sett', 'top'), ('Lee Sin', 'jng'), ('Lissandra', 'mid'), ('Kalista', 'bot'), ('Nautilus', 'sup')]",0.0,16253.0,18365.0,327.0,4.0
ESPORTSTMNT06/1840660,"[('Gwen', 'top'), ('Xin Zhao', 'jng'), ('LeBlanc', 'mid'), ('Kalista', 'bot'), ('Braum', 'sup')]",1,1.0,0.0,16005.0,19608.0,335.0,1493.0,2114.0,38.0,3.0,2.0,1.0,"[('Lulu', 'top'), ('Volibear', 'jng'), ('Jayce', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",0.0,14512.0,17494.0,297.0,1.0
ESPORTSTMNT03/1991949,"[('Gwen', 'top'), ('Volibear', 'jng'), ('Jayce', 'mid'), ('Ezreal', 'bot'), ('Karma', 'sup')]",1,1.0,0.0,17533.0,18863.0,296.0,2582.0,623.0,-9.0,7.0,7.0,2.0,"[('Yasuo', 'top'), ('Xin Zhao', 'jng'), ('Orianna', 'mid'), ('Jinx', 'bot'), ('Thresh', 'sup')]",0.0,14951.0,18240.0,305.0,2.0
ESPORTSTMNT03/1991955,"[('Renekton', 'top'), ('Diana', 'jng'), ('Lee Sin', 'mid'), ('Vayne', 'bot'), ('Sett', 'sup')]",1,1.0,0.0,17565.0,20033.0,346.0,2015.0,832.0,28.0,5.0,4.0,3.0,"[('Akali', 'top'), ('Rumble', 'jng'), ('Viego', 'mid'), ('Ezreal', 'bot'), ('Braum', 'sup')]",0.0,15550.0,19201.0,318.0,1.0
ESPORTSTMNT03/1991990,"[('Lee Sin', 'top'), ('Diana', 'jng'), ('Syndra', 'mid'), ('Ezreal', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,16709.0,18437.0,313.0,1201.0,1126.0,25.0,4.0,5.0,4.0,"[('Camille', 'top'), ('Rumble', 'jng'), ('Viego', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",0.0,15508.0,17311.0,288.0,5.0
ESPORTSTMNT03/1992001,"[('Lee Sin', 'top'), ('Volibear', 'jng'), ('Viktor', 'mid'), (""Kog'Maw"", 'bot'), ('Lulu', 'sup')]",1,0.0,0.0,14398.0,16283.0,281.0,-833.0,-799.0,-43.0,2.0,1.0,1.0,"[('Jayce', 'top'), ('Xin Zhao', 'jng'), ('Syndra', 'mid'), ('Ezreal', 'bot'), ('Nautilus', 'sup')]",0.0,15231.0,17082.0,324.0,2.0
NA1/3948548024,"[('Gwen', 'top'), ('Udyr', 'jng'), ('Tristana', 'mid'), ('Sivir', 'bot'), ('Lulu', 'sup')]",0,0.0,0.0,15663.0,18566.0,311.0,450.0,-840.0,-13.0,2.0,3.0,1.0,"[('Ornn', 'top'), ('Xin Zhao', 'jng'), ('Yasuo', 'mid'), ('Ezreal', 'bot'), ('Karma', 'sup')]",0.0,15213.0,19406.0,324.0,2.0
NA1/3948318227,"[('Ornn', 'top'), ('Hecarim', 'jng'), ('Nocturne', 'mid'), ('Seraphine', 'bot'), ('Thresh', 'sup')]",0,0.0,0.0,15298.0,16971.0,282.0,-151.0,194.0,9.0,4.0,4.0,5.0,"[('Gwen', 'top'), ('Trundle', 'jng'), ('Sylas', 'mid'), ('Ezreal', 'bot'), ('Nautilus', 'sup')]",0.0,15449.0,16777.0,273.0,4.0
NA1/3948368204,"[('Nocturne', 'top'), ('Xin Zhao', 'jng'), ('Syndra', 'mid'), ('Ezreal', 'bot'), ('Thresh', 'sup')]",0,1.0,0.0,16156.0,18178.0,283.0,1407.0,529.0,-24.0,5.0,9.0,1.0,"[('Sett', 'top'), ('Kindred', 'jng'), ('Seraphine', 'mid'), ('Varus', 'bot'), ('Nautilus', 'sup')]",0.0,14749.0,17649.0,307.0,2.0
ESPORTSTMNT03/1992016,"[('Gnar', 'top'), ('Jhin', 'bot'), ('Renekton', 'mid'), ('Rumble', 'jng'), ('Karma', 'sup')]",0,0.0,0.0,15234.0,17999.0,324.0,-1105.0,-980.0,2.0,0.0,0.0,3.0,"[('Sett', 'top'), ('Lee Sin', 'jng'), ('Syndra', 'mid'), ('Ezreal', 'bot'), ('Maokai', 'sup')]",0.0,16339.0,18979.0,322.0,7.0
NA1/3948548206,"[('Gnar', 'top'), ('Diana', 'jng'), ('Orianna', 'mid'), ('Miss Fortune', 'bot'), ('Thresh', 'sup')]",1,1.0,0.0,17588.0,19561.0,308.0,3049.0,2697.0,37.0,7.0,12.0,2.0,"[('Nocturne', 'top'), ('Lee Sin', 'jng'), ('Sylas', 'mid'), ('Jinx', 'bot'), ('Karma', 'sup')]",0.0,14539.0,16864.0,271.0,2.0
NA1/3948368448,"[('Gnar', 'top'), ('Diana', 'jng'), ('Nocturne', 'mid'), ('Kalista', 'bot'), ('Nautilus', 'sup')]",1,0.0,0.0,18263.0,19097.0,293.0,949.0,1009.0,25.0,10.0,10.0,9.0,"[('Darius', 'top'), ('Kindred', 'jng'), ('Cassiopeia', 'mid'), ('Varus', 'bot'), ('Thresh', 'sup')]",0.0,17314.0,18088.0,268.0,7.0
NA1/3948358164,"[('Gangplank', 'top'), ('Hecarim', 'jng'), ('Karma', 'mid'), ('Jinx', 'bot'), ('Morgana', 'sup')]",0,1.0,0.0,15162.0,17131.0,279.0,299.0,248.0,-24.0,3.0,3.0,2.0,"[('Lucian', 'top'), ('Lee Sin', 'jng'), ('Akali', 'mid'), ('Ezreal', 'bot'), ('Galio', 'sup')]",0.0,14863.0,16883.0,303.0,1.0
ESPORTSTMNT03/1992030,"[('Gnar', 'top'), ('Volibear', 'jng'), ('Akali', 'mid'), (""Kai'Sa"", 'bot'), ('Nautilus', 'sup')]",1,1.0,0.0,15700.0,17846.0,319.0,839.0,-174.0,-7.0,3.0,4.0,0.0,"[('Aatrox', 'top'), ('Xin Zhao', 'jng'), ('Lulu', 'mid'), ('Jinx', 'bot'), ('Braum', 'sup')]",0.0,14861.0,18020.0,326.0,0.0
NA1/3948548384,"[('Shen', 'top'), ('Volibear', 'jng'), ('Akali', 'mid'), ('Aphelios', 'bot'), ('Karma', 'sup')]",0,0.0,0.0,14774.0,17905.0,268.0,-2527.0,-367.0,-16.0,3.0,7.0,7.0,"[('Kled', 'top'), ('Diana', 'jng'), ('Lulu', 'mid'), ('Miss Fortune', 'bot'), ('Blitzcrank', 'sup')]",0.0,17301.0,18272.0,284.0,11.0
ESPORTSTMNT03/1992048,"[('Lee Sin', 'top'), ('Kindred', 'jng'), ('Karma', 'mid'), ('Tristana', 'bot'), ('Braum', 'sup')]",0,1.0,0.0,15660.0,18654.0,328.0,504.0,-83.0,-18.0,2.0,4.0,0.0,"[('Viego', 'top'), ('Gragas', 'jng'), ('Nocturne', 'mid'), ('Ezreal', 'bot'), ('Rakan', 'sup')]",0.0,15156.0,18737.0,346.0,0.0
NA1/3948368716,"[('Lee Sin', 'top'), ('Diana', 'jng'), ('Syndra', 'mid'), (""Kai'Sa"", 'bot'), ('Nautilus', 'sup')]",0,0.0,0.0,15376.0,18272.0,327.0,-67.0,186.0,16.0,1.0,1.0,2.0,"[('Darius', 'top'), ('Rumble', 'jng'), ('Neeko', 'mid'), ('Tristana', 'bot'), ('Rakan', 'sup')]",0.0,15443.0,18086.0,311.0,4.0
ESPORTSTMNT03/1992056,"[('Gnar', 'top'), ('Rumble', 'jng'), ('Viego', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",1,1.0,0.0,15610.0,18785.0,318.0,1056.0,645.0,-3.0,2.0,3.0,0.0,"[('Sylas', 'top'), ('Nocturne', 'jng'), ('Lucian', 'mid'), ('Ezreal', 'bot'), ('Braum', 'sup')]",0.0,14554.0,18140.0,321.0,0.0
ESPORTSTMNT03/1992067,"[('Sett', 'top'), ('Rumble', 'jng'), ('Viego', 'mid'), ('Varus', 'bot'), ('Rakan', 'sup')]",0,0.0,0.0,14954.0,18801.0,343.0,-1269.0,139.0,21.0,0.0,0.0,1.0,"[('Nocturne', 'top'), ('Gragas', 'jng'), ('Lucian', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",0.0,16223.0,18662.0,322.0,1.0
7718-10461,"[('Ornn', 'top'), ('Taliyah', 'jng'), ('Pantheon', 'mid'), ('Ezreal', 'bot'), ('Karma', 'sup')]",1,0.0,0.0,,,,,,,,,,"[('Viego', 'top'), ('Xin Zhao', 'jng'), ('Lulu', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0.0,,,,
7717-10460,"[('Viego', 'top'), ('Olaf', 'jng'), ('Karma', 'mid'), ('Ezreal', 'bot'), ('Tahm Kench', 'sup')]",1,0.0,0.0,,,,,,,,,,"[('Camille', 'top'), ('Lee Sin', 'jng'), ('Akali', 'mid'), ('Kalista', 'bot'), ('Thresh', 'sup')]",0.0,,,,
7718-10463,"[('Gnar', 'top'), ('Nidalee', 'jng'), ('Renekton', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0,1.0,0.0,,,,,,,,,,"[('Sylas', 'top'), ('Taliyah', 'jng'), ('Pantheon', 'mid'), ('Aphelios', 'bot'), ('Thresh', 'sup')]",0.0,,,,
7717-10462,"[('Jayce', 'top'), ('Xin Zhao', 'jng'), ('Karma', 'mid'), ('Ezreal', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,,,,,,,,,,"[('Fiora', 'top'), ('Olaf', 'jng'), ('Azir', 'mid'), ('Varus', 'bot'), ('Thresh', 'sup')]",0.0,,,,
ESPORTSTMNT03/2002218,"[('Akali', 'top'), ('Udyr', 'jng'), ('Lucian', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",1,0.0,0.0,15312.0,19219.0,354.0,407.0,680.0,14.0,0.0,0.0,0.0,"[('Gwen', 'top'), ('Xin Zhao', 'jng'), ('Jayce', 'mid'), ('Xayah', 'bot'), ('Leona', 'sup')]",0.0,14905.0,18539.0,340.0,0.0
7720-10465,"[('Gwen', 'top'), ('Viego', 'jng'), ('Karma', 'mid'), ('Jinx', 'bot'), ('Braum', 'sup')]",0,0.0,0.0,,,,,,,,,,"[('Wukong', 'top'), ('Xin Zhao', 'jng'), ('LeBlanc', 'mid'), ('Ezreal', 'bot'), ('Bard', 'sup')]",0.0,,,,
7719-10464,"[('Nocturne', 'top'), ('Diana', 'jng'), ('LeBlanc', 'mid'), ('Ezreal', 'bot'), ('Leona', 'sup')]",0,0.0,0.0,,,,,,,,,,"[('Camille', 'top'), ('Rumble', 'jng'), ('Jayce', 'mid'), ('Senna', 'bot'), ('Seraphine', 'sup')]",0.0,,,,
ESPORTSTMNT03/2002254,"[('Gwen', 'top'), ('Volibear', 'jng'), ('Azir', 'mid'), ('Senna', 'bot'), ('Karma', 'sup')]",1,1.0,0.0,16375.0,18983.0,307.0,1123.0,-220.0,-31.0,2.0,4.0,0.0,"[(""Cho'Gath"", 'top'), ('Xin Zhao', 'jng'), ('Viego', 'mid'), ('Ezreal', 'bot'), ('Yuumi', 'sup')]",0.0,15252.0,19203.0,338.0,0.0
7635-10466,"[('Jayce', 'top'), ('Xin Zhao', 'jng'), ('Akali', 'mid'), ('Ezreal', 'bot'), ('Gragas', 'sup')]",1,1.0,0.0,,,,,,,,,,"[('Gwen', 'top'), ('Udyr', 'jng'), ('Sett', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",0.0,,,,
7719-10467,"[('Nocturne', 'top'), ('Diana', 'jng'), ('Qiyana', 'mid'), ('Ezreal', 'bot'), ('Nautilus', 'sup')]",1,1.0,0.0,,,,,,,,,,"[('Gnar', 'top'), ('Rumble', 'jng'), ('Jayce', 'mid'), ('Jhin', 'bot'), ('Leona', 'sup')]",0.0,,,,
7720-10468,"[('Gwen', 'top'), ('Lee Sin', 'jng'), ('LeBlanc', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",1,1.0,0.0,,,,,,,,,,"[('Jax', 'top'), ('Rumble', 'jng'), ('Ryze', 'mid'), ('Ezreal', 'bot'), ('Nautilus', 'sup')]",0.0,,,,
ESPORTSTMNT03/2002278,"[('Viego', 'top'), ('Xin Zhao', 'jng'), ('Akali', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",1,0.0,0.0,15745.0,18674.0,334.0,488.0,797.0,21.0,2.0,6.0,1.0,"[('Nocturne', 'top'), ('Hecarim', 'jng'), ('Twisted Fate', 'mid'), ('Jinx', 'bot'), ('Tahm Kench', 'sup')]",0.0,15257.0,17877.0,313.0,3.0
7635-10469,"[('Wukong', 'top'), ('Diana', 'jng'), ('Sett', 'mid'), (""Kai'Sa"", 'bot'), ('Galio', 'sup')]",0,0.0,0.0,,,,,,,,,,"[('Gwen', 'top'), ('Xin Zhao', 'jng'), ('Viego', 'mid'), ('Ezreal', 'bot'), ('Braum', 'sup')]",0.0,,,,
7719-10470,"[('Wukong', 'top'), ('Diana', 'jng'), ('Irelia', 'mid'), ('Ezreal', 'bot'), ('Rakan', 'sup')]",0,1.0,0.0,,,,,,,,,,"[('Camille', 'top'), ('Rumble', 'jng'), ('Yasuo', 'mid'), (""Kai'Sa"", 'bot'), ('Nautilus', 'sup')]",0.0,,,,
ESPORTSTMNT03/2002352,"[('Gwen', 'top'), ('Diana', 'jng'), ('Nocturne', 'mid'), ('Samira', 'bot'), ('Nautilus', 'sup')]",1,1.0,0.0,17037.0,19442.0,343.0,2003.0,638.0,-3.0,4.0,4.0,0.0,"[('Viego', 'top'), ('Rumble', 'jng'), ('Sett', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0.0,15034.0,18804.0,346.0,0.0
7722-10473,"[('Nocturne', 'top'), ('Udyr', 'jng'), ('Yone', 'mid'), (""Kai'Sa"", 'bot'), ('Nautilus', 'sup')]",0,1.0,0.0,,,,,,,,,,"[('Lee Sin', 'top'), ('Rumble', 'jng'), ('Akali', 'mid'), ('Ezreal', 'bot'), ('Alistar', 'sup')]",0.0,,,,
7636-10471,"[('Renekton', 'top'), ('Xin Zhao', 'jng'), ('Karma', 'mid'), ('Jhin', 'bot'), ('Leona', 'sup')]",0,1.0,0.0,,,,,,,,,,"[('Volibear', 'top'), ('Diana', 'jng'), ('Lucian', 'mid'), ('Varus', 'bot'), ('Nautilus', 'sup')]",0.0,,,,
7721-10472,"[('Gwen', 'top'), ('Xin Zhao', 'jng'), ('Lulu', 'mid'), ('Ezreal', 'bot'), ('Alistar', 'sup')]",1,0.0,0.0,,,,,,,,,,"[('Camille', 'top'), ('Rumble', 'jng'), ('Akali', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",0.0,,,,
ESPORTSTMNT03/2002374,"[('Pantheon', 'top'), ('Rumble', 'jng'), ('Akali', 'mid'), ('Kalista', 'bot'), ('Thresh', 'sup')]",1,1.0,0.0,17064.0,19621.0,343.0,1995.0,929.0,14.0,4.0,10.0,1.0,"[('Camille', 'top'), ('Diana', 'jng'), ('Lucian', 'mid'), ('Ezreal', 'bot'), ('Nautilus', 'sup')]",0.0,15069.0,18692.0,329.0,1.0
7722-10474,"[('Lee Sin', 'top'), ('Diana', 'jng'), ('Nocturne', 'mid'), ('Ezreal', 'bot'), ('Bard', 'sup')]",0,0.0,0.0,,,,,,,,,,"[('Sett', 'top'), ('Rumble', 'jng'), ('Viego', 'mid'), ('Aphelios', 'bot'), ('Thresh', 'sup')]",0.0,,,,
7636-10475,"[('Camille', 'top'), ('Hecarim', 'jng'), ('Karma', 'mid'), ('Aphelios', 'bot'), ('Thresh', 'sup')]",1,0.0,0.0,,,,,,,,,,"[('Gwen', 'top'), ('Xin Zhao', 'jng'), ('Ryze', 'mid'), ('Ezreal', 'bot'), ('Blitzcrank', 'sup')]",0.0,,,,
7721-10477,"[('Gwen', 'top'), ('Xin Zhao', 'jng'), ('Lulu', 'mid'), ('Tristana', 'bot'), ('Leona', 'sup')]",1,1.0,0.0,,,,,,,,,,"[('Camille', 'top'), ('Rumble', 'jng'), ('Lee Sin', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",0.0,,,,
7722-10476,"[('Wukong', 'top'), ('Rumble', 'jng'), ('Yone', 'mid'), ('Vayne', 'bot'), ('Karma', 'sup')]",1,0.0,0.0,,,,,,,,,,"[('Fiora', 'top'), ('Diana', 'jng'), ('Viego', 'mid'), ('Ezreal', 'bot'), ('Leona', 'sup')]",0.0,,,,
ESPORTSTMNT03/2002473,"[('Sett', 'top'), ('Xin Zhao', 'jng'), ('Akali', 'mid'), ('Varus', 'bot'), ('Leona', 'sup')]",0,0.0,0.0,15551.0,16147.0,270.0,-1987.0,-1530.0,-26.0,1.0,1.0,7.0,"[('Karma', 'top'), ('Volibear', 'jng'), ('Sylas', 'mid'), ('Ezreal', 'bot'), ('Braum', 'sup')]",0.0,17538.0,17677.0,296.0,13.0
ESPORTSTMNT03/2002490,"[('Sett', 'top'), ('Rumble', 'jng'), ('Akali', 'mid'), ('Ashe', 'bot'), ('Tahm Kench', 'sup')]",1,0.0,0.0,14850.0,18638.0,334.0,-225.0,168.0,-12.0,0.0,0.0,0.0,"[('Renekton', 'top'), ('Viego', 'jng'), ('Ryze', 'mid'), ('Draven', 'bot'), ('Nautilus', 'sup')]",0.0,15075.0,18470.0,346.0,0.0
ESPORTSTMNT03/2002513,"[('Wukong', 'top'), ('Rumble', 'jng'), ('Ryze', 'mid'), ('Tristana', 'bot'), ('Nautilus', 'sup')]",1,1.0,0.0,16757.0,18450.0,330.0,1541.0,-411.0,4.0,4.0,7.0,3.0,"[('Renekton', 'top'), ('Diana', 'jng'), ('Jayce', 'mid'), ('Varus', 'bot'), ('Leona', 'sup')]",0.0,15216.0,18861.0,326.0,1.0
ESPORTSTMNT06/1830635,"[('Sylas', 'top'), ('Xin Zhao', 'jng'), ('Lucian', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",0,0.0,0.0,13646.0,15730.0,252.0,-3175.0,-2493.0,-72.0,1.0,1.0,4.0,"[('Lulu', 'top'), ('Kindred', 'jng'), ('Viktor', 'mid'), ('Kalista', 'bot'), ('Braum', 'sup')]",0.0,16821.0,18223.0,324.0,6.0
ESPORTSTMNT03/1992573,"[('Rumble', 'top'), ('Nocturne', 'jng'), ('Ryze', 'mid'), ('Samira', 'bot'), ('Thresh', 'sup')]",0,0.0,0.0,15755.0,18184.0,334.0,-1029.0,-1391.0,-22.0,2.0,4.0,3.0,"[('Viego', 'top'), ('Graves', 'jng'), ('Akali', 'mid'), ('Ezreal', 'bot'), ('Galio', 'sup')]",0.0,16784.0,19575.0,356.0,6.0
