,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
42535,ESPORTSTMNT06/1210044,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210044?gameHash=4fff27573dd994e6&amp;tab=overview,EM,2020,Spring,0,2020-04-30 15:55:15,1,10.07,8,Red,mid,toucouille,GamersOrigin,Azir,Sett,Thresh,Zoe,Akali,Corki,2298,0,2,1,3,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828,0.5483,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14436.0,376.9191,0.314263,276.8407,213.4987,18.0,0.47,5.0,0.1305,7.0,34.0,0.8877,15496,10532.0,274.9869,0.273646,15625.0,,357.0,341.0,16.0,12.0,4.0,9.3211,3422.0,4455.0,88.0,3129.0,4656.0,81.0,293.0,-201.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5276.0,7480.0,147.0,5106.0,7467.0,142.0,170.0,13.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
42536,ESPORTSTMNT06/1210044,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210044?gameHash=4fff27573dd994e6&amp;tab=overview,EM,2020,Spring,0,2020-04-30 15:55:15,1,10.07,9,Red,bot,SMILEY,GamersOrigin,Kalista,Sett,Thresh,Zoe,Akali,Corki,2298,0,2,3,3,7,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1828,0.5483,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10724.0,280.0,0.23345500000000002,219.2167,414.047,29.0,0.7572,17.0,0.4439,3.0,67.0,1.7493,15541,10577.0,276.1619,0.27481500000000003,14575.0,,351.0,331.0,20.0,17.0,0.0,9.1645,3191.0,2548.0,64.0,4147.0,3304.0,77.0,-956.0,-756.0,-13.0,1.0,2.0,1.0,2.0,1.0,2.0,5231.0,4999.0,126.0,5740.0,5005.0,121.0,-509.0,-6.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0
42537,ESPORTSTMNT06/1210044,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210044?gameHash=4fff27573dd994e6&amp;tab=overview,EM,2020,Spring,0,2020-04-30 15:55:15,1,10.07,10,Red,sup,HustlinbeasT,GamersOrigin,Taric,Sett,Thresh,Zoe,Akali,Corki,2298,0,0,3,7,7,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1828,0.5483,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3584.0,93.577,0.0780216,308.2507,370.0,43.0,1.1227,13.0,0.3394,14.0,82.0,2.141,8261,3297.0,86.0836,0.0856724,7750.0,,35.0,35.0,0.0,0.0,0.0,0.9138,2236.0,2160.0,11.0,2805.0,2724.0,13.0,-569.0,-564.0,-2.0,0.0,3.0,2.0,0.0,5.0,0.0,3513.0,3441.0,24.0,3770.0,3945.0,20.0,-257.0,-504.0,4.0,0.0,3.0,2.0,0.0,5.0,0.0
42538,ESPORTSTMNT06/1210044,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210044?gameHash=4fff27573dd994e6&amp;tab=overview,EM,2020,Spring,0,2020-04-30 15:55:15,1,10.07,100,Blue,team,,YDN Esports,,Syndra,Trundle,LeBlanc,Shen,Maokai,2298,1,14,7,29,14,7,2.0,1.0,0.0,0.0,0.0,,,,0.3655,0.5483,0.0,4.0,2.0,4.0,2.0,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,9.0,6.0,0.0,0.0,1.0,0.0,45442.0,1186.4752,,1977.5979,2458.4073,118.0,3.0809,62.0,1.6188,50.0,290.0,7.5718,70394,45576.0,1189.9739,,60675.0,-0.005915699999999999,,941.0,270.0,164.0,36.0,31.6188,17393.0,18369.0,286.0,14794.0,15715.0,263.0,2599.0,2654.0,23.0,6.0,8.0,3.0,3.0,7.0,6.0,24797.0,29069.0,474.0,23496.0,26673.0,476.0,1301.0,2396.0,-2.0,6.0,8.0,3.0,3.0,7.0,6.0
42539,ESPORTSTMNT06/1210044,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210044?gameHash=4fff27573dd994e6&amp;tab=overview,EM,2020,Spring,0,2020-04-30 15:55:15,1,10.07,200,Red,team,,GamersOrigin,,Sett,Thresh,Zoe,Akali,Corki,2298,0,7,14,18,7,14,0.0,0.0,0.0,0.0,1.0,,,,0.1828,0.5483,1.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,9.0,1.0,1.0,0.0,1.0,45936.0,1199.3734,,1990.9661,2136.3708,126.0,3.2898,44.0,1.1488,37.0,261.0,6.8146,63307,38489.0,1004.9347,,61035.0,0.005915699999999999,,978.0,196.0,131.0,20.0,30.6527,14794.0,15715.0,263.0,17393.0,18369.0,286.0,-2599.0,-2654.0,-23.0,3.0,7.0,6.0,6.0,8.0,3.0,23496.0,26673.0,476.0,24797.0,29069.0,474.0,-1301.0,-2396.0,2.0,3.0,7.0,6.0,6.0,8.0,3.0
42540,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,1,Blue,top,Phones,GamerLegion,Ornn,Elise,Draven,Varus,Kalista,Zoe,2418,1,2,3,11,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4467,0.8685,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20674.0,513.0025,0.19759000000000002,793.1266,1250.7444,19.0,0.4715,7.0,0.1737,6.0,38.0,0.9429,13514,8306.0,206.1042,0.169499,13350.0,,234.0,224.0,10.0,5.0,4.0,5.8065,3065.0,4542.0,78.0,3060.0,4431.0,79.0,5.0,111.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,4948.0,7288.0,126.0,4659.0,6673.0,121.0,289.0,615.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
42541,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,2,Blue,jng,Rabble,GamerLegion,Graves,Elise,Draven,Varus,Kalista,Zoe,2418,1,6,1,9,18,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4467,0.8685,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,21804.0,541.0422,0.208389,445.0868,691.6873,9.0,0.2233,22.0,0.5459,8.0,64.0,1.5881,16647,11439.0,283.8462,0.233436,14550.0,,260.0,68.0,192.0,122.0,14.0,6.4516,3171.0,3326.0,65.0,3016.0,3075.0,56.0,155.0,251.0,9.0,0.0,1.0,0.0,0.0,3.0,0.0,5404.0,5214.0,96.0,4222.0,4507.0,83.0,1182.0,707.0,13.0,1.0,1.0,0.0,0.0,3.0,0.0
42542,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,3,Blue,mid,Nite,GamerLegion,Corki,Elise,Draven,Varus,Kalista,Zoe,2418,1,4,5,8,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4467,0.8685,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,24902.0,617.9156,0.23799800000000002,452.4566,246.9975,14.0,0.3474,7.0,0.1737,3.0,55.0,1.3648,16047,10839.0,268.9578,0.221191,14608.0,,322.0,274.0,48.0,43.0,0.0,7.9901,3175.0,4532.0,81.0,3647.0,4792.0,93.0,-472.0,-260.0,-12.0,0.0,0.0,1.0,1.0,0.0,0.0,5134.0,7055.0,129.0,5517.0,7125.0,136.0,-383.0,-70.0,-7.0,0.0,0.0,2.0,2.0,0.0,0.0
42543,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,4,Blue,bot,Hjarnan,GamerLegion,Aphelios,Elise,Draven,Varus,Kalista,Zoe,2418,1,6,5,11,18,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4467,0.8685,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,30733.0,762.6055,0.293727,338.4615,316.1538,16.0,0.397,12.0,0.2978,3.0,54.0,1.34,19193,13985.0,347.0223,0.285393,15775.0,,350.0,312.0,38.0,32.0,0.0,8.6849,3528.0,2944.0,77.0,3836.0,3066.0,75.0,-308.0,-122.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,5496.0,5109.0,127.0,5627.0,5112.0,125.0,-131.0,-3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
42544,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,5,Blue,sup,Visdom,GamerLegion,Thresh,Elise,Draven,Varus,Kalista,Zoe,2418,1,0,3,11,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4467,0.8685,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6518.0,161.737,0.0622951,256.3524,320.67,61.0,1.5136,10.0,0.2481,17.0,100.0,2.4814,9642,4434.0,110.0248,0.0904807,8275.0,,39.0,39.0,0.0,0.0,0.0,0.9677,2390.0,3097.0,15.0,2149.0,2653.0,12.0,241.0,444.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,3401.0,4226.0,21.0,3291.0,4217.0,23.0,110.0,9.0,-2.0,0.0,2.0,0.0,0.0,3.0,1.0
42545,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,6,Red,top,Gabbo,YDN Esports,Renekton,Heimerdinger,Sett,Senna,Taliyah,LeBlanc,2418,0,1,4,8,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4218,0.8685,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17948.0,445.3598,0.264408,1176.8734,903.1266,22.0,0.5459,4.0,0.0993,9.0,46.0,1.1414,14307,9099.0,225.7816,0.228987,13125.0,,318.0,290.0,28.0,19.0,0.0,7.8908,3060.0,4431.0,79.0,3065.0,4542.0,78.0,-5.0,-111.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4659.0,6673.0,121.0,4948.0,7288.0,126.0,-289.0,-615.0,-5.0,0.0,1.0,0.0,0.0,0.0,1.0
42546,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,7,Red,jng,Tabasko,YDN Esports,Trundle,Heimerdinger,Sett,Senna,Taliyah,LeBlanc,2418,0,1,4,9,17,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4218,0.8685,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,5242.0,130.0744,0.0772245,1021.8114,1327.4938,19.0,0.4715,17.0,0.4218,19.0,63.0,1.5633,10956,5748.0,142.6303,0.144652,10575.0,,184.0,38.0,146.0,94.0,8.0,4.5658,3016.0,3075.0,56.0,3171.0,3326.0,65.0,-155.0,-251.0,-9.0,0.0,3.0,0.0,0.0,1.0,0.0,4222.0,4507.0,83.0,5404.0,5214.0,96.0,-1182.0,-707.0,-13.0,0.0,3.0,0.0,1.0,1.0,0.0
42547,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,8,Red,mid,Phantomles,YDN Esports,Syndra,Heimerdinger,Sett,Senna,Taliyah,LeBlanc,2418,0,7,3,4,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4218,0.8685,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,21161.0,525.0868,0.311741,325.335,171.0918,17.0,0.4218,5.0,0.1241,8.0,42.0,1.0422,15104,9896.0,245.5583,0.24904600000000002,15050.0,,311.0,282.0,29.0,22.0,0.0,7.7171,3647.0,4792.0,93.0,3175.0,4532.0,81.0,472.0,260.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,5517.0,7125.0,136.0,5134.0,7055.0,129.0,383.0,70.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0
42548,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,9,Red,bot,Endz,YDN Esports,Lucian,Heimerdinger,Sett,Senna,Taliyah,LeBlanc,2418,0,6,3,7,17,18,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4218,0.8685,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,17843.0,442.7543,0.262861,504.0943,323.9454,13.0,0.3226,9.0,0.2233,5.0,36.0,0.8933,16387,11179.0,277.3945,0.281335,17125.0,,340.0,300.0,40.0,40.0,0.0,8.4367,3836.0,3066.0,75.0,3528.0,2944.0,77.0,308.0,122.0,-2.0,2.0,1.0,0.0,1.0,0.0,1.0,5627.0,5112.0,125.0,5496.0,5109.0,127.0,131.0,3.0,-2.0,2.0,1.0,1.0,1.0,1.0,1.0
42549,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,10,Red,sup,Cospect,YDN Esports,Nautilus,Heimerdinger,Sett,Senna,Taliyah,LeBlanc,2418,0,2,4,12,17,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4218,0.8685,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5686.0,141.0918,0.08376549999999999,554.5409,1418.139,70.0,1.737,17.0,0.4218,23.0,130.0,3.2258,9022,3814.0,94.6402,0.0959793,8625.0,,45.0,45.0,0.0,0.0,0.0,1.1166,2149.0,2653.0,12.0,2390.0,3097.0,15.0,-241.0,-444.0,-3.0,0.0,2.0,1.0,0.0,1.0,0.0,3291.0,4217.0,23.0,3401.0,4226.0,21.0,-110.0,-9.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0
42550,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,100,Blue,team,,GamerLegion,,Elise,Draven,Varus,Kalista,Zoe,2418,1,18,17,50,18,17,2.0,0.0,0.0,0.0,0.0,,,,0.4467,0.8685,0.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,3.0,0.0,0.0,3.0,0.0,104631.0,2596.3027,,2285.4839,2826.2531,119.0,2.9529,58.0,1.4392,37.0,311.0,7.7171,75043,49001.0,1215.9057,,66558.0,0.0314059,,917.0,288.0,202.0,18.0,29.9007,15329.0,18441.0,316.0,15708.0,18017.0,315.0,-379.0,424.0,1.0,1.0,2.0,3.0,3.0,7.0,1.0,24383.0,28892.0,499.0,23316.0,27634.0,488.0,1067.0,1258.0,11.0,2.0,4.0,4.0,4.0,8.0,2.0
42551,ESPORTSTMNT06/1200043,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1200043?gameHash=f5738d18e6989d20&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:29:27,1,10.07,200,Red,team,,YDN Esports,,Heimerdinger,Sett,Senna,Taliyah,LeBlanc,2418,0,17,18,40,17,18,1.0,1.0,0.0,0.0,1.0,,,,0.4218,0.8685,1.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,11.0,1.0,1.0,0.0,3.0,67880.0,1684.3672,,3582.6551,4143.7965,141.0,3.4988,52.0,1.2903,64.0,317.0,7.866,65776,39734.0,985.9553,,64500.0,-0.0314059,,955.0,243.0,175.0,8.0,29.727,15708.0,18017.0,315.0,15329.0,18441.0,316.0,379.0,-424.0,-1.0,3.0,7.0,1.0,1.0,2.0,3.0,23316.0,27634.0,488.0,24383.0,28892.0,499.0,-1067.0,-1258.0,-11.0,4.0,8.0,2.0,2.0,4.0,4.0
42552,ESPORTSTMNT06/1210074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210074?gameHash=e63bbf8a31977712&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:46:29,1,10.07,1,Blue,top,Shemek,GamersOrigin,Sylas,Thresh,Varus,Graves,Gragas,Jarvan IV,2172,0,3,1,1,5,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381,0.4696,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10627.0,293.5635,0.294352,617.8177,531.8508,14.0,0.3867,1.0,0.0276,3.0,35.0,0.9669,13584,8878.0,245.2486,0.26133,13775.0,,272.0,260.0,12.0,1.0,4.0,7.5138,3112.0,4599.0,78.0,3151.0,4473.0,79.0,-39.0,126.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4711.0,6918.0,119.0,5345.0,7240.0,127.0,-634.0,-322.0,-8.0,0.0,0.0,0.0,0.0,1.0,0.0
42553,ESPORTSTMNT06/1210074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210074?gameHash=e63bbf8a31977712&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:46:29,1,10.07,2,Blue,jng,bluerzor,GamersOrigin,Trundle,Thresh,Varus,Graves,Gragas,Jarvan IV,2172,0,0,1,5,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381,0.4696,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4592.0,126.8508,0.127192,717.2652,601.5746,13.0,0.3591,22.0,0.6077,15.0,68.0,1.8785,9016,4310.0,119.0608,0.12686,8520.0,,153.0,34.0,119.0,95.0,8.0,4.2265,2751.0,2558.0,54.0,3225.0,3102.0,57.0,-474.0,-544.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,4055.0,4268.0,85.0,4903.0,4860.0,87.0,-848.0,-592.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0
42554,ESPORTSTMNT06/1210074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210074?gameHash=e63bbf8a31977712&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:46:29,1,10.07,3,Blue,mid,toucouille,GamersOrigin,Orianna,Thresh,Varus,Graves,Gragas,Jarvan IV,2172,0,1,4,1,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1381,0.4696,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9498.0,262.3757,0.263081,321.8232,208.0387,15.0,0.4144,8.0,0.221,6.0,36.0,0.9945,13065,8359.0,230.9116,0.246052,12650.0,,320.0,292.0,28.0,24.0,3.0,8.8398,3317.0,4763.0,88.0,3515.0,4718.0,91.0,-198.0,45.0,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,5237.0,7826.0,146.0,6436.0,7732.0,154.0,-1199.0,94.0,-8.0,0.0,0.0,1.0,0.0,1.0,0.0
42555,ESPORTSTMNT06/1210074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210074?gameHash=e63bbf8a31977712&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:46:29,1,10.07,4,Blue,bot,SMILEY,GamersOrigin,Kalista,Thresh,Varus,Graves,Gragas,Jarvan IV,2172,0,1,3,3,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381,0.4696,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,6651.0,183.7293,0.184223,312.4033,415.6077,34.0,0.9392,14.0,0.3867,8.0,81.0,2.2376,14310,9604.0,265.3039,0.28270100000000004,13550.0,,350.0,326.0,24.0,20.0,0.0,9.6685,3168.0,2821.0,82.0,3350.0,2977.0,93.0,-182.0,-156.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,4666.0,4793.0,127.0,6490.0,5462.0,150.0,-1824.0,-669.0,-23.0,0.0,0.0,1.0,2.0,0.0,0.0
42556,ESPORTSTMNT06/1210074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210074?gameHash=e63bbf8a31977712&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:46:29,1,10.07,5,Blue,sup,HustlinbeasT,GamersOrigin,Galio,Thresh,Varus,Graves,Gragas,Jarvan IV,2172,0,0,3,5,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381,0.4696,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4735.0,130.8011,0.131153,386.8232,736.6851,58.0,1.6022,13.0,0.3591,21.0,81.0,2.2376,7528,2822.0,77.9558,0.0830577,7175.0,,42.0,42.0,0.0,0.0,0.0,1.1602,1982.0,2630.0,13.0,2097.0,2776.0,14.0,-115.0,-146.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.0,3417.0,20.0,3354.0,4145.0,21.0,-464.0,-728.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0
42557,ESPORTSTMNT06/1210074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210074?gameHash=e63bbf8a31977712&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:46:29,1,10.07,6,Red,top,Send0o,BT Excel,Ornn,Azir,Senna,Sett,Nautilus,Maokai,2172,1,0,1,5,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315,0.4696,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10275.0,283.8398,0.172431,509.2541,880.1657,18.0,0.4972,8.0,0.221,6.0,47.0,1.2983,12505,7799.0,215.442,0.180824,11800.0,,267.0,247.0,20.0,13.0,0.0,7.3757,3151.0,4473.0,79.0,3112.0,4599.0,78.0,39.0,-126.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,7240.0,127.0,4711.0,6918.0,119.0,634.0,322.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
42558,ESPORTSTMNT06/1210074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210074?gameHash=e63bbf8a31977712&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:46:29,1,10.07,7,Red,jng,Taxer,BT Excel,Lee Sin,Azir,Senna,Sett,Nautilus,Maokai,2172,1,3,1,6,12,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3315,0.4696,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7832.0,216.3536,0.131434,635.0276,693.7845,22.0,0.6077,15.0,0.4144,12.0,58.0,1.6022,11999,7293.0,201.4641,0.16909200000000002,10775.0,,180.0,21.0,159.0,83.0,15.0,4.9724,3225.0,3102.0,57.0,2751.0,2558.0,54.0,474.0,544.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4903.0,4860.0,87.0,4055.0,4268.0,85.0,848.0,592.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
42559,ESPORTSTMNT06/1210074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210074?gameHash=e63bbf8a31977712&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:46:29,1,10.07,8,Red,mid,Special,BT Excel,Syndra,Azir,Senna,Sett,Nautilus,Maokai,2172,1,1,1,3,12,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3315,0.4696,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10709.0,295.8287,0.179714,183.5912,93.3149,16.0,0.442,12.0,0.3315,9.0,48.0,1.326,15265,10559.0,291.6851,0.24481999999999998,13735.0,,347.0,313.0,34.0,27.0,6.0,9.5856,3515.0,4718.0,91.0,3317.0,4763.0,88.0,198.0,-45.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,6436.0,7732.0,154.0,5237.0,7826.0,146.0,1199.0,-94.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0
42560,ESPORTSTMNT06/1210074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1210074?gameHash=e63bbf8a31977712&amp;tab=overview,EM,2020,Spring,0,2020-04-30 17:46:29,1,10.07,9,Red,bot,Deadly,BT Excel,Draven,Azir,Senna,Sett,Nautilus,Maokai,2172,1,6,1,1,12,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315,0.4696,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,22681.0,626.547,0.38062399999999996,272.1823,404.9724,15.0,0.4144,10.0,0.2762,5.0,40.0,1.105,18040,13334.0,368.3425,0.309164,15725.0,,350.0,313.0,37.0,19.0,9.0,9.6685,3350.0,2977.0,93.0,3168.0,2821.0,82.0,182.0,156.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6490.0,5462.0,150.0,4666.0,4793.0,127.0,1824.0,669.0,23.0,2.0,0.0,0.0,0.0,0.0,1.0
